date,hours,temperature,dew_point_temperature,humidity,wind_direction,Label
2020/1/26,18,15.2,13.4,89,70,1
2020/1/26,19,14.7,13,90,50,1
2020/1/26,20,14.9,13.3,90,0,1
2020/1/26,21,15.5,13.9,90,300,1
2020/1/26,22,15.9,13.8,87,270,1
2020/1/26,23,15.8,12.4,80,270,1
2020/1/26,24,15,11.5,80,290,1
2020/1/27,1,14.5,11.3,81,330,1
2020/1/27,2,14.9,10.7,76,310,1
2020/1/27,3,14,9.5,74,350,1
2020/1/27,4,13.7,8,68,340,1
2020/1/27,5,12.9,7.7,71,340,1
2020/1/27,6,12.8,6.9,67,310,1
2020/1/27,7,12.4,7.8,73,300,1
2020/1/27,8,12.7,8.2,74,300,1
2020/1/27,9,13.2,8.1,71,300,1
2020/1/27,10,14.3,8.3,67,280,1
2020/1/27,11,16.5,8.4,59,350,1
2020/1/27,12,17.1,8.5,57,350,1
2020/1/27,13,17.6,8.5,55,350,1
2020/1/27,14,18.7,9.1,54,40,1
2020/1/27,15,18.3,10.2,59,160,1
2020/1/27,16,16.5,10.2,66,100,1
2020/1/27,17,15.2,9.2,67,90,1
2020/1/27,18,13.6,8.7,72,80,1
2020/1/27,19,13,9,77,60,1
2020/1/27,20,13.4,9.4,77,70,1
2020/1/27,21,13.4,9.6,78,60,1
2020/1/27,22,13.6,9.5,76,80,1
2020/1/27,23,13.2,8.1,71,60,1
2020/1/27,24,13.1,7.2,67,40,1
2020/1/28,1,12.7,6.8,67,30,1
2020/1/28,2,12.7,6.7,67,20,1
2020/1/28,3,12.7,6.6,66,10,1
2020/1/28,4,12.7,6.8,67,10,1
2020/1/28,5,12.6,6.7,67,20,1
2020/1/28,6,12,6.7,70,30,1
2020/1/28,7,11.9,6.4,69,30,1
2020/1/28,8,12.2,6.6,69,30,1
2020/1/28,9,13.1,6.9,66,20,1
2020/1/28,10,13.7,7.1,64,20,1
2020/1/28,11,15.6,7.9,60,50,1
2020/1/28,12,13.9,7.2,64,60,1
2020/1/28,13,13.7,7,64,50,1
2020/1/28,14,13.9,7,63,30,1
2020/1/28,15,13.8,7.6,66,30,1
2020/1/28,16,14.7,7.5,62,30,1
2020/1/28,17,14.4,7.1,61,60,1
2020/1/28,18,12.3,8.2,76,70,1
2020/1/28,19,11.8,8.1,78,80,1
2020/1/28,20,11.2,7.8,80,70,1
2020/1/28,21,11.7,8.1,79,70,1
2020/1/28,22,12,7.9,76,60,1
2020/1/28,23,12.2,5.4,63,50,1
2020/1/28,24,11.7,5.3,65,30,1
2020/1/29,1,11.3,4.2,62,30,1
2020/1/29,2,11,4.1,62,20,1
2020/1/29,3,11.1,4.3,63,20,1
2020/1/29,4,11.1,4.2,62,30,1
2020/1/29,5,11.1,4.3,63,20,1
2020/1/29,6,10.6,4,64,20,1
2020/1/29,7,10,3.5,64,20,1
2020/1/29,8,11.3,4.2,62,10,1
2020/1/29,9,12.6,4.9,59,360,1
2020/1/29,10,14,5.1,55,360,1
2020/1/29,11,15.2,5.4,52,40,1
2020/1/29,12,16.2,5.6,49,60,1
2020/1/29,13,16.8,5.5,47,50,1
2020/1/29,14,16.8,5.8,48,40,1
2020/1/29,15,17.6,5.8,46,20,1
2020/1/29,16,15.8,7.1,56,90,1
2020/1/29,17,14,6.5,61,90,1
2020/1/29,18,12,6.5,69,80,1
2020/1/29,19,11,6.3,73,80,1
2020/1/29,20,10.3,6.5,77,60,1
2020/1/29,21,10,6.6,79,80,1
2020/1/29,22,9.7,6.5,80,70,1
2020/1/29,23,9.3,6.4,82,70,1
2020/1/29,24,9.7,6.4,80,70,1
2020/1/30,1,8.8,5.9,82,50,1
2020/1/30,2,9.9,3.7,65,30,1
2020/1/30,3,9.2,3.3,67,40,1
2020/1/30,4,9.2,4.5,72,50,1
2020/1/30,5,9,2.8,65,40,1
2020/1/30,6,8.9,2,62,30,1
2020/1/30,7,8,1.7,64,30,1
2020/1/30,8,10.2,1.3,54,20,1
2020/1/30,9,11.8,2.1,51,20,1
2020/1/30,10,13.6,1.3,43,30,1
2020/1/30,11,14.6,1.3,40,20,1
2020/1/30,12,16.2,1.8,38,20,1
2020/1/30,13,16.6,1.6,36,40,1
2020/1/30,14,16.4,1.1,35,60,1
2020/1/30,15,17.2,0.9,33,70,1
2020/1/30,16,15.1,2.8,44,110,1
2020/1/30,17,13.5,3,49,120,1
2020/1/30,18,10.9,2.6,56,90,1
2020/1/30,19,10.2,2.9,60,80,1
2020/1/30,20,9.9,3.2,63,60,1
2020/1/30,21,9.4,3.1,65,60,1
2020/1/30,22,9.1,3.8,69,60,1
2020/1/30,23,9,3.8,70,50,1
2020/1/30,24,9.6,4.1,69,30,1
2020/1/31,1,8.3,3.8,73,40,1
2020/1/31,2,9.2,3.4,67,50,1
2020/1/31,3,9.4,2.1,60,40,1
2020/1/31,4,8.3,1.8,64,40,1
2020/1/31,5,8.7,1.6,61,40,1
2020/1/31,6,8.2,1.6,63,40,1
2020/1/31,7,7.8,1.4,64,30,1
2020/1/31,8,10.4,2.4,58,40,1
2020/1/31,9,13.3,1.7,45,30,1
2020/1/31,10,14.7,1.5,41,40,1
2020/1/31,11,15.9,2.1,39,40,1
2020/1/31,12,16.5,1.7,37,40,1
2020/1/31,13,17.8,2.6,36,50,1
2020/1/31,14,18.1,2.6,35,60,1
2020/1/31,15,16.5,4.4,45,90,1
2020/1/31,16,15.6,3.6,45,90,1
2020/1/31,17,14,4.4,52,90,1
2020/1/31,18,11.9,3.4,56,80,1
2020/1/31,19,10.9,3.1,59,80,1
2020/1/31,20,10.7,3.5,61,70,1
2020/1/31,21,9.9,3.6,65,70,1
2020/1/31,22,10,4.1,67,60,1
2020/1/31,23,10.2,3.4,63,60,1
2020/1/31,24,10.2,4.2,66,50,1
2020/2/1,1,10.1,4.2,67,50,1
2020/2/1,2,9.8,4.3,69,50,1
2020/2/1,3,9.7,3.8,67,50,1
2020/2/1,4,9.6,3.4,65,30,1
2020/2/1,5,9.8,3.8,66,40,1
2020/2/1,6,9.6,3.8,67,40,1
2020/2/1,7,9.7,4.1,68,40,1
2020/2/1,8,12,5,62,40,1
2020/2/1,9,13.7,5.8,59,30,1
2020/2/1,10,15.4,6.2,54,50,1
2020/2/1,11,16.2,6.7,53,50,1
2020/2/1,12,17.5,7.2,51,50,1
2020/2/1,13,18.3,7.4,49,40,1
2020/2/1,14,18.4,7.1,48,50,1
2020/2/1,15,17.3,6.8,50,80,1
2020/2/1,16,16.8,6.8,52,70,1
2020/2/1,17,14.8,6.9,59,80,1
2020/2/1,18,12.9,7.2,68,70,1
2020/2/1,19,12.2,7.6,73,70,1
2020/2/1,20,12.1,7.9,75,70,1
2020/2/1,21,12,7.8,75,60,1
2020/2/1,22,11.6,7,73,60,1
2020/2/1,23,11.4,6.4,71,50,1
2020/2/1,24,11.1,6,71,40,1
2020/2/2,1,11,5.3,68,50,1
2020/2/2,2,10.4,5,69,40,1
2020/2/2,3,10.3,4.8,69,50,1
2020/2/2,4,10.2,5,70,40,1
2020/2/2,5,10.8,5.2,68,40,1
2020/2/2,6,11.3,5.1,66,40,1
2020/2/2,7,11.4,5.1,65,30,1
2020/2/2,8,12.4,5.4,62,30,1
2020/2/2,9,13.9,6.6,61,20,1
2020/2/2,10,14.9,6.5,57,30,1
2020/2/2,11,16.1,7.9,58,30,1
2020/2/2,12,15.7,7.1,57,40,1
2020/2/2,13,15,6.9,58,40,1
2020/2/2,14,14.8,7.1,60,50,1
2020/2/2,15,16.2,8.1,59,30,1
2020/2/2,16,15.1,7.4,60,50,1
2020/2/2,17,14.7,7.5,62,40,1
2020/2/2,18,13.8,7.5,66,50,1
2020/2/2,19,13,7.9,71,70,1
2020/2/2,20,12.8,7.5,70,60,1
2020/2/2,21,12.1,7.4,73,50,1
2020/2/2,22,11.4,7.9,79,30,1
2020/2/2,23,11,7.3,78,40,1
2020/2/2,24,10.6,7.4,81,40,1
2020/2/3,1,11.1,7.4,78,30,1
2020/2/3,2,11.3,7.8,79,40,1
2020/2/3,3,11.3,7.6,78,40,1
2020/2/3,4,10.4,7.5,82,60,1
2020/2/3,5,11.7,8.2,79,40,1
2020/2/3,6,12.2,8,75,40,1
2020/2/3,7,11.9,8.1,78,40,1
2020/2/3,8,13.7,8.4,70,30,1
2020/2/3,9,16,7.7,58,50,1
2020/2/3,10,17.1,7.8,54,30,1
2020/2/3,11,16.8,8.1,56,50,1
2020/2/3,12,17.1,8.3,56,40,1
2020/2/3,13,16.6,8.5,59,60,1
2020/2/3,14,16.8,9,60,50,1
2020/2/3,15,16.2,8.2,59,60,1
2020/2/3,16,15.8,8.5,62,60,1
2020/2/3,17,14.6,9.1,70,80,1
2020/2/3,18,13.7,9.1,74,70,1
2020/2/3,19,13.2,9.1,76,60,1
2020/2/3,20,13.2,8.8,75,60,1
2020/2/3,21,13,8.8,76,50,1
2020/2/3,22,12.9,8.6,75,50,1
2020/2/3,23,12.9,8.5,75,50,1
2020/2/3,24,13,9.1,77,50,1
2020/2/4,1,13,9,77,50,1
2020/2/4,2,12.8,9.7,81,40,1
2020/2/4,3,12.1,9.9,86,50,1
2020/2/4,4,11.8,9.5,86,50,1
2020/2/4,5,12,9.8,86,40,1
2020/2/4,6,12,10.3,89,50,1
2020/2/4,7,12.2,10.7,91,40,1
2020/2/4,8,12.4,11,91,40,1
2020/2/4,9,12.8,11.3,91,30,1
2020/2/4,10,12.8,11.4,91,40,1
2020/2/4,11,12.9,11.4,91,50,1
2020/2/4,12,13.2,11.8,91,30,1
2020/2/4,13,13.6,12.3,92,40,1
2020/2/4,14,13.4,12,91,60,1
2020/2/4,15,13.7,12.2,91,60,1
2020/2/4,16,13.7,12.3,91,70,1
2020/2/4,17,13.1,11.4,89,60,1
2020/2/4,18,12.8,11.1,89,50,1
2020/2/4,19,12.8,11.1,89,50,1
2020/2/4,20,12.8,10.9,88,60,1
2020/2/4,21,12.7,10.8,88,60,1
2020/2/4,22,12.6,10.7,88,60,1
2020/2/4,23,12.7,10.7,88,50,1
2020/2/4,24,12.7,10.9,89,60,1
2020/2/5,1,12.5,10.5,88,50,1
2020/2/5,2,12.6,10.4,86,40,1
2020/2/5,3,12.1,10.1,88,40,1
2020/2/5,4,12.5,10,85,40,1
2020/2/5,5,12,9.5,85,50,1
2020/2/5,6,12.3,9.7,84,50,1
2020/2/5,7,12.2,9.6,84,60,1
2020/2/5,8,12.8,9.9,83,60,1
2020/2/5,9,13.9,10,77,60,1
2020/2/5,10,15.8,11.3,75,50,1
2020/2/5,11,17.2,11.1,67,50,1
2020/2/5,12,18.4,10.8,61,50,1
2020/2/5,13,18.9,11,60,50,1
2020/2/5,14,19.3,10.8,58,60,1
2020/2/5,15,18.3,9.9,58,70,1
2020/2/5,16,17,8.8,58,60,1
2020/2/5,17,15.3,8,62,70,1
2020/2/5,18,13.6,7.2,65,70,1
2020/2/5,19,13.2,5.9,61,60,1
2020/2/5,20,12.6,6.5,66,60,1
2020/2/5,21,12.3,5.9,65,50,1
2020/2/5,22,12.2,6.2,67,50,1
2020/2/5,23,12.2,6.2,67,40,1
2020/2/5,24,12.1,6.3,68,40,1
2020/2/6,1,12.2,6.2,67,50,1
2020/2/6,2,11.7,6.2,69,30,1
2020/2/6,3,11.5,5.7,68,30,1
2020/2/6,4,11.4,6,69,20,1
2020/2/6,5,11.7,6.3,69,30,1
2020/2/6,6,12.1,6.5,69,40,1
2020/2/6,7,12.5,6.8,68,40,1
2020/2/6,8,13.3,7.5,68,40,1
2020/2/6,9,13.9,7.6,66,40,1
2020/2/6,10,16.1,8.4,60,40,1
2020/2/6,11,18,9.4,57,50,1
2020/2/6,12,18.7,10.6,59,40,1
2020/2/6,13,17.3,10.2,63,30,1
2020/2/6,14,17,10,63,30,1
2020/2/6,15,16.9,9.8,63,20,1
2020/2/6,16,17,9.9,63,50,1
2020/2/6,17,16,9.6,66,40,1
2020/2/6,18,15,9.5,70,60,1
2020/2/6,19,14.9,10.1,73,50,1
2020/2/6,20,14.2,9.6,74,60,1
2020/2/6,21,13.9,9.4,74,70,1
2020/2/6,22,13.6,9.3,75,70,1
2020/2/6,23,12.4,9.9,85,60,1
2020/2/6,24,12.4,9.9,85,40,1
2020/2/7,1,12.4,9.9,85,80,1
2020/2/7,2,12.7,9.8,82,70,1
2020/2/7,3,12.8,10,83,70,1
2020/2/7,4,12.9,10.2,84,60,1
2020/2/7,5,12.5,10.4,87,70,1
2020/2/7,6,12.3,10.7,90,90,1
2020/2/7,7,12.3,11,92,60,1
2020/2/7,8,13,11.6,91,70,1
2020/2/7,9,13.3,11.1,87,60,1
2020/2/7,10,13.8,10.8,82,70,1
2020/2/7,11,15.8,11,73,60,1
2020/2/7,12,17.6,11.4,67,50,1
2020/2/7,13,16.7,10.6,67,50,1
2020/2/7,14,17.9,11.2,65,70,1
2020/2/7,15,17.7,11.2,66,70,1
2020/2/7,16,16.8,11.4,70,90,1
2020/2/7,17,15.8,11.1,74,80,1
2020/2/7,18,13.7,9.9,78,70,1
2020/2/7,19,13.1,9.7,80,70,1
2020/2/7,20,12.7,9.7,82,70,1
2020/2/7,21,12.5,9.5,82,70,1
2020/2/7,22,13,9.7,80,80,1
2020/2/7,23,13.3,9.7,79,60,1
2020/2/7,24,12.9,9.5,80,60,1
2020/2/8,1,12.5,9.2,80,60,1
2020/2/8,2,12.9,9.2,78,60,1
2020/2/8,3,12.5,8.9,79,50,1
2020/2/8,4,12.6,9,79,50,1
2020/2/8,5,12.2,8.7,79,50,1
2020/2/8,6,12,8.3,78,60,1
2020/2/8,7,11.9,8,77,60,1
2020/2/8,8,13.4,8.8,74,50,1
2020/2/8,9,15.2,9.1,67,60,1
2020/2/8,10,16.4,9.5,64,60,1
2020/2/8,11,16.6,9.3,62,60,1
2020/2/8,12,15.2,8.6,65,60,1
2020/2/8,13,17.1,9,59,50,1
2020/2/8,14,16.4,8.8,61,70,1
2020/2/8,15,16.1,8.4,60,70,1
2020/2/8,16,15.4,8,61,70,1
2020/2/8,17,14,7.6,65,70,1
2020/2/8,18,12.8,6.4,65,70,1
2020/2/8,19,12.6,5.4,61,70,1
2020/2/8,20,12.8,5.4,61,60,1
2020/2/8,21,12.8,6.1,64,60,1
2020/2/8,22,12.6,5.6,62,50,1
2020/2/8,23,12.4,5.8,64,50,1
2020/2/8,24,12,5.7,65,40,1
2020/2/9,1,11.8,5.7,66,40,1
2020/2/9,2,11.6,5.7,67,40,1
2020/2/9,3,11.3,5.7,68,40,1
2020/2/9,4,10.9,5.9,71,20,1
2020/2/9,5,10.7,5.6,71,60,1
2020/2/9,6,10,5.9,76,70,1
2020/2/9,7,10.8,6.2,73,50,1
2020/2/9,8,12.2,6.7,69,50,1
2020/2/9,9,13.9,7.5,65,50,1
2020/2/9,10,15.3,7.7,60,60,1
2020/2/9,11,17.5,8.4,55,40,1
2020/2/9,12,18.1,7.9,51,60,1
2020/2/9,13,17.5,8.4,55,50,1
2020/2/9,14,18.3,8.1,51,60,1
2020/2/9,15,18.5,8.2,51,80,1
2020/2/9,16,16.6,9,61,90,1
2020/2/9,17,14.7,8.5,66,80,1
2020/2/9,18,13,7.5,69,80,1
2020/2/9,19,12.2,7.6,73,70,1
2020/2/9,20,11.9,7.8,76,70,1
2020/2/9,21,11.6,7.4,75,60,1
2020/2/9,22,11.1,7.1,76,60,1
2020/2/9,23,10.4,6.7,78,60,1
2020/2/9,24,10.3,6.3,76,60,1
2020/2/10,1,10.3,6,75,70,1
2020/2/10,2,10.2,5.2,71,60,1
2020/2/10,3,9.9,4.9,71,60,1
2020/2/10,4,10.2,5,70,50,1
2020/2/10,5,10.1,5,71,30,1
2020/2/10,6,9.8,4.9,72,30,1
2020/2/10,7,9.9,5.3,73,20,1
2020/2/10,8,12.5,5.5,62,30,1
2020/2/10,9,14.7,6.8,59,40,1
2020/2/10,10,15.7,7.6,59,50,1
2020/2/10,11,17.7,8.2,54,40,1
2020/2/10,12,19,8.5,51,40,1
2020/2/10,13,19.2,8.4,50,50,1
2020/2/10,14,20.4,9.3,49,50,1
2020/2/10,15,18.8,8.5,51,70,1
2020/2/10,16,18,8.6,54,80,1
2020/2/10,17,16.6,8.1,57,80,1
2020/2/10,18,16,8,59,80,1
2020/2/10,19,15.6,8.7,63,70,1
2020/2/10,20,15.4,8.9,65,70,1
2020/2/10,21,15,9.1,68,50,1
2020/2/10,22,14.8,9.1,69,40,1
2020/2/10,23,14.2,9.3,72,40,1
2020/2/10,24,14.9,9.9,72,20,1
2020/2/11,1,14.8,9.7,71,40,1
2020/2/11,2,14.9,10,72,350,1
2020/2/11,3,14.4,10.3,76,70,1
2020/2/11,4,14.5,10.5,77,30,1
2020/2/11,5,14.4,10.7,78,60,1
2020/2/11,6,14.2,10,76,40,1
2020/2/11,7,14.2,10.1,76,40,1
2020/2/11,8,15,10.5,74,20,1
2020/2/11,9,16,10.1,68,40,1
2020/2/11,10,18.1,10.1,60,40,1
2020/2/11,11,18,10.4,61,60,1
2020/2/11,12,18,10.6,62,90,1
2020/2/11,13,19.1,11.7,62,100,1
2020/2/11,14,19.7,11.3,58,90,1
2020/2/11,15,19,11.5,62,90,1
2020/2/11,16,19.4,12.2,63,80,1
2020/2/11,17,17.7,12.5,72,160,1
2020/2/11,18,16.4,11.8,74,200,1
2020/2/11,19,15.7,11.4,76,100,1
2020/2/11,20,15.3,11.6,79,30,1
2020/2/11,21,15.9,11.9,77,340,1
2020/2/11,22,15.2,12,81,200,1
2020/2/11,23,15.5,12.8,84,210,1
2020/2/11,24,15.5,11.9,79,280,1
2020/2/12,1,14.7,11.9,83,280,1
2020/2/12,2,15.6,12,79,360,1
2020/2/12,3,15,12.1,83,360,1
2020/2/12,4,15.5,11.8,79,350,1
2020/2/12,5,15.4,12,80,180,1
2020/2/12,6,16.3,12.5,78,220,1
2020/2/12,7,16.3,12.9,80,20,1
2020/2/12,8,16.5,13.1,80,240,1
2020/2/12,9,17.8,13.4,75,10,1
2020/2/12,10,19.8,14.1,70,10,1
2020/2/12,11,20.5,14.8,70,0,1
2020/2/12,12,21.6,15.6,69,320,1
2020/2/12,13,21,15.7,72,240,1
2020/2/12,14,20.6,15.5,73,180,1
2020/2/12,15,19.7,14.6,72,220,1
2020/2/12,16,19.3,15.4,78,160,1
2020/2/12,17,20,15.7,76,40,1
2020/2/12,18,19,14.1,73,70,1
2020/2/12,19,18.2,14.1,77,80,1
2020/2/12,20,18.5,14.4,77,50,1
2020/2/12,21,18.6,15.6,83,140,1
2020/2/12,22,16.7,13.3,80,20,1
2020/2/12,23,16.3,13.6,84,40,1
2020/2/12,24,16.2,14,87,40,1
2020/2/13,1,16.4,13.4,82,40,1
2020/2/13,2,16.9,13.6,81,30,1
2020/2/13,3,16.1,13.1,82,40,1
2020/2/13,4,16.7,13.6,82,10,1
2020/2/13,5,17,14,82,40,1
2020/2/13,6,17.2,14.5,84,50,1
2020/2/13,7,17.3,14.5,84,40,1
2020/2/13,8,17.9,15.1,84,60,1
2020/2/13,9,19.5,16,80,70,1
2020/2/13,10,18.6,15.7,83,300,1
2020/2/13,11,21,16.9,77,360,1
2020/2/13,12,19.4,16,81,230,1
2020/2/13,13,21.4,16.6,74,360,1
2020/2/13,14,18.6,15.6,83,290,1
2020/2/13,15,18.2,16.4,89,250,1
2020/2/13,16,19.2,17.5,90,100,1
2020/2/13,17,17.7,16,90,110,1
2020/2/13,18,17.2,15.4,89,100,1
2020/2/13,19,17,15.4,90,100,1
2020/2/13,20,17.3,15.7,90,20,1
2020/2/13,21,17,15.5,91,20,1
2020/2/13,22,17.3,15.6,90,50,1
2020/2/13,23,17.1,15.6,91,10,1
2020/2/13,24,17,15.5,91,70,1
2020/2/14,1,17.2,15.6,90,70,1
2020/2/14,2,16.7,15.1,90,70,1
2020/2/14,3,16.7,15.2,91,20,1
2020/2/14,4,16.9,15.4,91,40,1
2020/2/14,5,16.8,15.3,91,30,1
2020/2/14,6,16.4,15.2,93,190,0
2020/2/14,7,16.5,15.1,91,70,0
2020/2/14,8,17.1,15.9,93,60,0
2020/2/14,9,17.6,16.4,93,20,1
2020/2/14,10,18.4,16.5,89,10,1
2020/2/14,11,18.3,16.2,88,320,1
2020/2/14,12,17.9,16.5,92,50,1
2020/2/14,13,17,15.6,91,120,1
2020/2/14,14,17.4,16.1,92,60,1
2020/2/14,15,17.3,15.9,91,80,1
2020/2/14,16,17.9,16.6,92,80,1
2020/2/14,17,17.8,16.5,92,10,1
2020/2/14,18,17.4,16,91,60,1
2020/2/14,19,17,15.5,91,100,1
2020/2/14,20,16.7,15.3,91,50,1
2020/2/14,21,16.8,15.4,91,10,1
2020/2/14,22,16.8,15.4,91,60,1
2020/2/14,23,16.9,15.6,92,60,1
2020/2/14,24,17,15.7,92,100,1
2020/2/15,1,16.9,15.6,92,50,1
2020/2/15,2,16.8,15.5,92,60,1
2020/2/15,3,16.7,15.5,93,60,1
2020/2/15,4,16.6,15.4,93,360,1
2020/2/15,5,16.6,15.4,93,30,1
2020/2/15,6,17.1,15.9,93,50,1
2020/2/15,7,16.9,15.7,93,30,1
2020/2/15,8,17.3,16.3,94,30,1
2020/2/15,9,18.9,17.8,93,20,1
2020/2/15,10,21.8,18.3,81,60,1
2020/2/15,11,19.1,16.6,85,260,1
2020/2/15,12,20.6,17.1,80,290,1
2020/2/15,13,25.1,18.9,69,20,1
2020/2/15,14,20.4,16.8,80,220,1
2020/2/15,15,19.8,16.3,80,210,1
2020/2/15,16,21.6,17,75,110,1
2020/2/15,17,21.2,16.6,75,80,1
2020/2/15,18,20.2,16.2,78,360,1
2020/2/15,19,19,15.8,82,90,1
2020/2/15,20,18.4,15.7,84,290,1
2020/2/15,21,18.7,15.9,84,40,1
2020/2/15,22,18.6,15.9,84,320,1
2020/2/15,23,18,16,88,20,1
2020/2/15,24,18,15.5,85,270,1
2020/2/16,1,17.5,15.9,90,230,1
2020/2/16,2,17.3,15.7,90,140,1
2020/2/16,3,17.3,15.8,91,60,1
2020/2/16,4,17.4,16,91,40,1
2020/2/16,5,17.5,16.2,92,40,0
2020/2/16,6,17.6,16.3,92,10,1
2020/2/16,7,14.5,13.2,92,70,1
2020/2/16,8,13.6,12.3,92,70,1
2020/2/16,9,13.4,12,91,70,1
2020/2/16,10,13.2,11.9,92,60,1
2020/2/16,11,13.4,12.2,92,60,1
2020/2/16,12,13.1,11.8,92,60,1
2020/2/16,13,12.9,11.8,93,60,1
2020/2/16,14,12,10,88,50,1
2020/2/16,15,12,9.6,85,50,1
2020/2/16,16,11.8,9,83,50,1
2020/2/16,17,11.5,9,85,60,1
2020/2/16,18,11.2,8.8,85,70,1
2020/2/16,19,11,8.7,86,60,1
2020/2/16,20,11.3,8.1,81,60,1
2020/2/16,21,11.2,7.9,80,60,1
2020/2/16,22,11,7.5,79,60,1
2020/2/16,23,10.9,6.8,76,30,1
2020/2/16,24,10.3,6.2,76,30,1
2020/2/17,1,9.9,5.5,74,30,1
2020/2/17,2,9.8,5.1,73,30,1
2020/2/17,3,9.3,4.4,71,20,1
2020/2/17,4,8.8,3.9,71,20,1
2020/2/17,5,8.7,3.2,68,20,1
2020/2/17,6,8.3,2.6,67,30,1
2020/2/17,7,8.3,2.6,67,20,1
2020/2/17,8,9.8,2.3,60,10,1
2020/2/17,9,11.5,2.9,55,20,1
2020/2/17,10,12.4,3.1,53,40,1
2020/2/17,11,14,3.7,50,40,1
2020/2/17,12,15.3,4,47,30,1
2020/2/17,13,15.3,3.6,45,60,1
2020/2/17,14,16.2,3.7,43,70,1
2020/2/17,15,15.1,4.3,48,70,1
2020/2/17,16,13.7,4.3,53,70,1
2020/2/17,17,12.3,4.4,58,70,1
2020/2/17,18,10.4,3.3,61,80,1
2020/2/17,19,10,3.6,64,70,1
2020/2/17,20,9.6,3.8,67,70,1
2020/2/17,21,9.7,3.9,67,60,1
2020/2/17,22,9.6,3.9,68,60,1
2020/2/17,23,9.2,3.4,67,60,1
2020/2/17,24,9,3.3,67,50,1
2020/2/18,1,8.7,3.2,68,60,1
2020/2/18,2,8.6,2.9,67,30,1
2020/2/18,3,8.5,2.8,67,30,1
2020/2/18,4,8.3,2.7,68,30,1
2020/2/18,5,8.4,2.9,68,30,1
2020/2/18,6,8.3,2.4,66,40,1
2020/2/18,7,8.6,1.7,62,40,1
2020/2/18,8,10.4,1.2,53,40,1
2020/2/18,9,12,1.6,49,40,1
2020/2/18,10,13.7,0.4,40,40,1
2020/2/18,11,14.6,1,40,50,1
2020/2/18,12,15.2,1.9,41,40,1
2020/2/18,13,16.5,2.8,40,40,1
2020/2/18,14,16.8,4.3,43,50,1
2020/2/18,15,15.8,4.5,47,70,1
2020/2/18,16,15.1,4.3,48,80,1
2020/2/18,17,13.1,3.6,52,80,1
2020/2/18,18,11.4,3.6,59,80,1
2020/2/18,19,10.6,3.3,61,80,1
2020/2/18,20,10.3,0.7,51,70,1
2020/2/18,21,9.6,0.3,52,70,1
2020/2/18,22,9.4,1.2,57,70,1
2020/2/18,23,9.5,1.3,57,50,1
2020/2/18,24,9.1,0.6,55,50,1
2020/2/19,1,9.1,-0.9,50,60,1
2020/2/19,2,8.5,0.6,58,30,1
2020/2/19,3,8,1.3,63,30,1
2020/2/19,4,8,0.6,59,30,1
2020/2/19,5,8.3,0.3,57,20,1
2020/2/19,6,7.9,1.2,63,30,1
2020/2/19,7,9,1.7,60,30,1
2020/2/19,8,11.1,2.8,57,30,1
2020/2/19,9,13.2,4,54,10,1
2020/2/19,10,15.2,5,51,40,1
2020/2/19,11,15.5,5.7,52,20,1
2020/2/19,12,16.7,6.6,51,10,1
2020/2/19,13,17.9,7.3,50,60,1
2020/2/19,14,18,7.7,51,70,1
2020/2/19,15,17.7,9.1,57,100,1
2020/2/19,16,16,8.9,63,110,1
2020/2/19,17,14.3,8.4,68,100,1
2020/2/19,18,12.8,8.6,76,90,1
2020/2/19,19,12.1,8.7,80,80,1
2020/2/19,20,11.5,8.6,82,60,1
2020/2/19,21,11.1,8.6,85,60,1
2020/2/19,22,11.1,8.8,86,40,1
2020/2/19,23,10.9,9,88,30,1
2020/2/19,24,10.9,9,88,20,1
2020/2/20,1,10.3,8.5,89,40,1
2020/2/20,2,11,8.8,86,30,1
2020/2/20,3,10.8,8.5,86,30,1
2020/2/20,4,11.3,9.3,87,40,1
2020/2/20,5,10.3,8.2,87,60,1
2020/2/20,6,10.5,8.5,87,80,1
2020/2/20,7,11,8.8,86,40,1
2020/2/20,8,12.9,9.8,81,60,1
2020/2/20,9,15.6,9.4,67,50,1
2020/2/20,10,17.3,10.4,64,40,1
2020/2/20,11,19,11,60,50,1
2020/2/20,12,20.9,12.3,58,50,1
2020/2/20,13,21.5,12.5,57,40,1
2020/2/20,14,20.8,11.9,57,60,1
2020/2/20,15,21,12.5,58,70,1
2020/2/20,16,18.9,11.2,61,90,1
2020/2/20,17,17.8,10.6,63,80,1
2020/2/20,18,15.7,9,64,70,1
2020/2/20,19,14.7,8.1,65,70,1
2020/2/20,20,14.6,7.4,62,70,1
2020/2/20,21,14.4,7.7,64,50,1
2020/2/20,22,14.3,8,66,50,1
2020/2/20,23,14.2,7.5,64,40,1
2020/2/20,24,14.1,7,62,40,1
2020/2/21,1,13.4,7.5,67,30,1
2020/2/21,2,13.8,8,68,20,1
2020/2/21,3,13.4,7.8,69,30,1
2020/2/21,4,13.9,8.9,72,30,1
2020/2/21,5,14.2,8.4,68,40,1
2020/2/21,6,14.2,8.8,70,30,1
2020/2/21,7,14.5,9.4,71,40,1
2020/2/21,8,15,9.3,69,50,1
2020/2/21,9,17.8,9,56,50,1
2020/2/21,10,19.2,8.3,49,40,1
2020/2/21,11,20.6,8.9,47,20,1
2020/2/21,12,18.8,10.5,59,210,1
2020/2/21,13,19.8,9.7,52,180,1
